f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,value
-0.7716924097213094,-0.7210319183966685,-0.5601196870484946,0.11607957870274088,-0.9729144016084754,-0.8314936451782251,-0.5640546035763088,0.28339409502652035,-0.9766566979786893,-0.8241839571394376,-0.5061035841026325,0.31967631601020474,-0.9568642286279161,-0.9027196825994748,-0.5133545280911899,0.39014313322609273,-0.9605050810824957,-0.8949695861465168,-0.17824859815423577,-0.47965789895438493,-0.11764186848157854,0.34728756364830726,-0.8931166749199181,-0.5872256929499964,-0.13706279536826715,0.5101877950922109,-0.908311600944058,-0.557293554030553,-0.07005421711303994,0.1926422207634948,-0.8049237819485774,-0.7935303141778532,-0.07260201377848341,0.37661790664230055,-0.8371477260674742,-0.7629200469777451,90
-0.620384434031612,-0.6134750200524586,-0.33522910904434877,0.3335580130038611,-0.9726227488928008,-0.7425909481867252,-0.33758946257698863,0.4947534024524556,-0.9757417747763478,-0.7486539432837176,-0.18903428006975442,0.5958132457543468,-0.9600215938495423,-0.8490167504978824,-0.21282425233559243,0.5133233014083021,-0.9533884975233257,-0.8589456141919611,0.2788343136886573,-0.27197017617853836,0.03765316266566354,0.5913720679507768,-0.8482661629413699,-0.217136356668849,0.26341634932270264,0.7151027727964216,-0.8964444596503999,-0.370075921133046,0.22549019607843235,0.3338609109429327,-0.7572570296365462,-0.6821493765084851,0.23058578940931995,0.194977525707958,-0.7382112684247446,-0.7160565130765524,46
-0.5657396931532535,-0.6171644133144426,-0.2588511768919973,0.26920124200485107,-0.9641266458809241,-0.7547959242977808,-0.30361969142709067,0.31433291391327645,-0.9531223948534572,-0.7636352052636167,-0.17379056352971223,0.40719347800906314,-0.9382873504323315,-0.8564996643567601,-0.1914667708098139,0.39320190327993143,-0.9355529497228566,-0.8584215975672738,0.5535836049603415,-0.3134540684182884,0.1764775086912287,0.4595112252691469,-0.8339307529276208,-0.33778095823677146,0.1370747143904325,0.772215592275024,-0.8938970195456,-0.2897390920195554,0.4446007093065929,0.31019900144710255,-0.759923063586269,-0.6961623701143341,0.48791325261913654,0.21597228203567598,-0.7467212712667067,-0.7169419094896898,63
-0.6961419157038817,-0.6319166399637052,-0.4271655088573644,0.3545062783492623,-0.9768793769987805,-0.7355412383598281,-0.41543685479550496,0.4785056558177536,-0.9761216377267884,-0.7483925329955313,-0.3429958171241808,0.6034855875461351,-0.9586896669408052,-0.8373238731546324,-0.34249467588496185,0.5274868827227628,-0.9523542684405062,-0.8485721529592035,-0.03837623168865101,-0.32902633205019005,-0.07058276813392939,0.5827161753174923,-0.8711259482790188,-0.2839274296854116,-0.0035697471379438905,0.5189529410714153,-0.8547598784719368,-0.4074455659996554,0.03950103950104045,0.37999765700031407,-0.7522495390904868,-0.6538402769136208,0.049692226162815434,0.048797586753661415,-0.6773956584948374,-0.7119435141627035,74
-0.5535274215175597,-0.5210264748284694,-0.2206622108158216,0.5362573379071423,-0.9651163662923467,-0.6065525508335767,-0.2979580629021077,0.04737694024646277,-0.8778398153317195,-0.726621099533405,-0.2027536249557924,0.1389770463496034,-0.8674694462112807,-0.8242004023045121,-0.17926249565222618,0.15508111979067696,-0.8709387338787549,-0.828851635773439,0.40247149476091537,-0.31554185475151697,0.12235954329143217,0.4215632279754786,-0.823772076242752,-0.3462273006622102,0.13945851882311677,0.9025870963241733,-0.9232164378885304,-0.26654339680457384,0.36561901267783736,0.359451454932461,-0.7752614279500838,-0.6950995984203139,0.3656190126778376,0.328521204861673,-0.7700616518959674,-0.7007229564659128,55
-0.6717173724324943,-0.587214266128012,-0.3833189181773108,0.2911840354915658,-0.9613101467155105,-0.7208906825979098,-0.38854411930183574,0.518382892795346,-0.9680757884239507,-0.7002752618267364,-0.31403275569810063,0.5482928554976405,-0.9426181269350026,-0.8209644009242644,-0.33029040072737414,0.34808355288668436,-0.9226278503817767,-0.8466698200093448,0.1995316773443303,-0.2933182094891891,0.030594297613516286,0.3094545043176593,-0.7965638448053818,-0.3896513928187485,0.06794438584258633,0.5264632407413525,-0.8349041662689489,-0.3519066081607315,0.21020341608576998,0.25752490566445374,-0.7094901383202772,-0.6572063917320465,0.2509681627328699,-0.15900341649833272,-0.6340306994247364,-0.747301689804005,38
-0.554562359791771,-0.41959388769264105,-0.20510374315515745,0.523769956749977,-0.944930773114757,-0.5403501376754869,-0.2370955562585404,0.7508370060763638,-0.9481934437317917,-0.5109123288614752,-0.0914744942134843,0.6440304701789354,-0.9047095946132536,-0.7254304535552892,-0.08773043197031838,0.5576593507939787,-0.8962702376437767,-0.7428246670699393,0.4305708540955193,-0.029793798589063947,0.24706615921270236,0.325216087311631,-0.6519193831393915,-0.04726740594564349,0.3110924379763895,0.5801836101919842,-0.7266506458854399,-0.028516028240921365,0.27899392605275053,0.13441799531838527,-0.4831276269935527,-0.45992144787010314,0.41912274265215577,-0.16985375485215026,-0.437837677329014,-0.5652772240616805,45
-0.6483277674353181,-0.6046198031276101,-0.36210282591276877,0.2645892805672809,-0.9649040013178184,-0.7501147321063373,-0.40269819061429324,0.36954712431306835,-0.9569768948467552,-0.7389469335653993,-0.31555712735210484,0.48914770548443265,-0.9452361905036455,-0.8432317951675212,-0.29215204085991253,0.31647890684951285,-0.9305837301512706,-0.8685872983821498,0.37936757708579627,-0.2998221536484966,0.10824181318713744,0.41588479927334476,-0.8369112015460644,-0.38614886455132946,0.17759938974606637,0.6394236025109583,-0.876694508439132,-0.37099870499748355,0.22294239941298866,0.4112790345788633,-0.7574589281700932,-0.6489938390850079,0.29173290937996943,-0.0025519089836554265,-0.6789637781591871,-0.729787154187272,40
-0.6013415697861234,-0.46633885990545887,-0.24329270923133317,0.36530367567913435,-0.9362471522067062,-0.6133445804963786,-0.27672695593342134,0.7010840484879979,-0.9503620656227776,-0.5441821367672053,-0.14330313044962784,0.5258822687012574,-0.9012270022467272,-0.7571049466247728,-0.1243432574430815,0.47814932101967034,-0.8987466529582142,-0.7725511828918109,0.40746693642040044,-0.10431272474135445,0.3153018547167936,0.1793353192628271,-0.6434843064215748,-0.20520864102677971,0.28010298035149317,0.614584437197965,-0.7397300248579416,-0.019159252754348044,0.3070196893726316,0.03385746010777413,-0.46125922145717824,-0.489541223165719,0.33504545269251285,-0.20955210717535133,-0.4032543907416184,-0.5545449014785353,68
-0.5636698166048308,-0.5787432412618516,-0.23480627232551632,0.32590659920778187,-0.965742417941242,-0.7322548665273569,-0.3007888771645991,0.34019167196464273,-0.9456359459692814,-0.7307471505300205,-0.1524493603736532,0.3765609251320645,-0.929796531968537,-0.8504563367161271,-0.1640071517052416,0.39797907890451234,-0.9300740960299777,-0.8484517799920963,0.7140621682713026,-0.2689335748540925,0.3035370796298813,0.6262953750442706,-0.8406911454053689,-0.1857741946453617,0.3110924379763895,0.7079140930160339,-0.8503095191591783,-0.2330452523437304,0.6382332558803161,0.3962639987498995,-0.7417367377553045,-0.6393266519060827,0.6356854592148726,0.3145349560665851,-0.723623755551875,-0.6507714295573879,57
-0.8499337432516862,-0.6635133168329891,-0.6067950900304871,-0.04954950293946503,-0.9315747330509089,-0.8113813076106327,-0.6942720596509178,-0.05284395044244827,-0.8799445512911014,-0.7671849427676389,-0.5472616187607464,-0.024540140355667872,-0.8961326826759858,-0.9050335730779361,-0.5469162847745561,-0.015226242680951407,-0.8949064687087929,-0.9061468715623195,-0.5653953267643363,-0.5688264038720289,-0.36940805534150145,-0.034810170061236656,-0.8295764251489022,-0.761818639782558,-0.5804504198475552,0.6519168154995267,-0.9385266963285092,-0.4345559592209255,-0.2866169336757566,-0.0413933220910111,-0.7986417375155734,-0.8697383327187953,-0.25094778035954435,-0.15792410948699465,-0.7907944456010048,-0.8950591976171575,38
-0.5034364090457311,-0.5399517915051875,-0.2843104876094479,0.4778963214757972,-0.966303240959471,-0.6393824490894127,-0.14084787133382937,0.3924221262833476,-0.9467361750956014,-0.7201524168616767,-0.07318203436543369,0.5122668836877007,-0.9360272617039118,-0.8266795123044477,-0.10756237910139832,0.46322408444945484,-0.9272459826589304,-0.8267797762486613,1.1461678718167696,-0.15864386422212262,0.36236095506444266,0.9548885670328937,-0.861961651785742,0.13952183440824384,0.887973110685988,0.8115631792729776,-0.8690832465101612,-0.23462018309620236,0.5643471525824479,0.3367515616322543,-0.6599481910436036,-0.5628618955536625,0.763075292487059,0.623440472725995,-0.7355126556914104,-0.5312193774301563,35
-0.5926480882827483,-0.629763655154639,-0.3154274229307762,0.29107701878016945,-0.9699219082319224,-0.7576786990857456,-0.3149429484770566,0.4092352773332786,-0.9689861765232652,-0.7669214576861025,-0.11434006902354765,0.4837259246093344,-0.9541759638098593,-0.8675685025183397,-0.14875180775825692,0.4776121307533503,-0.9512763272544263,-0.8656607482075444,0.3294131604909447,-0.32033687255192766,0.058829757822105755,0.6684462123757868,-0.8731030865668011,-0.210562703435496,0.14184232325580104,0.6991219735351937,-0.8837469201405364,-0.3306155208431265,0.3834535893359434,0.4278419833363767,-0.7862145072842095,-0.6816466289918159,0.38345358933594365,0.4049131173110416,-0.7828035095820765,-0.6863049707558238,59
-0.539038285678601,-0.5499196248842748,-0.22914864772163845,0.372934617065096,-0.9571023466226137,-0.6767970004811046,-0.23851096338978617,0.2176579425067784,-0.9253572418355842,-0.7435810053926881,-0.11129132571553924,0.3443104132708146,-0.915145878785361,-0.8359952861027672,-0.10146024152260447,0.43872022938434174,-0.9243301132811251,-0.8287519955774604,0.23137761792354827,-0.3404282159518469,0.12941840834357943,0.705347076297681,-0.9163532029745621,-0.33693742456045306,0.06079297254453331,0.739676353989642,-0.8911116266745527,-0.3034912784374121,0.31211528270351896,0.22612487336833054,-0.7676144069454361,-0.7376398862217667,0.38854918266683103,0.4009028682205553,-0.8013140491555895,-0.7120015687523946,45
-0.5460758659432381,-0.606456356455009,-0.19237408779643228,0.3745717153612407,-0.9744651197949695,-0.7421527249254525,-0.1762330496149731,0.4364531370780538,-0.9661997636309346,-0.7563412887294485,-0.03964585797734077,0.573808040759298,-0.954798024528055,-0.8480559910621666,-0.06179634726044447,0.5433660493870867,-0.9517335637007268,-0.8517603672956553,0.9013912305019964,-0.2456015147552716,0.4517732457249761,0.6656128553589145,-0.8424309014972781,-0.16162839350364788,0.41121222414913206,0.6507528411998098,-0.8269018386434652,-0.23147169362540432,0.6866413925237469,0.3952285721842619,-0.7223922121933077,-0.6154196440341746,0.7579796991561716,0.31372258685052845,-0.7132332332177824,-0.6389090664430165,71
-0.7814208294988958,-0.7607801905326332,-0.6039662777285482,0.13432402679033717,-0.9828909260953547,-0.8506685451290379,-0.6164246674324015,0.11373467381879476,-0.9688847334698407,-0.8692440495965992,-0.5548834770307675,0.30389316475552763,-0.9649965041055973,-0.9191471873816007,-0.5545439567480484,0.30849884402874395,-0.9648142724503995,-0.9211784675829164,-0.2238320032970379,-0.5544607690648997,-0.2517603044723786,0.4680946028329438,-0.9401473420492954,-0.609351675580929,-0.1895064928873228,0.6065063139233036,-0.9524931881725003,-0.6187431561385814,-0.09043659043658969,0.47923352503046357,-0.8978233545817319,-0.8092506881660028,-0.08534099710570209,0.44421305925316745,-0.8949438936664834,-0.8166546026963835,76
-0.6737872489809169,-0.6697051273173504,-0.44696719497093695,0.2646765729424849,-0.9725544068153946,-0.766418786154255,-0.4126060405330134,0.19214053310703605,-0.9592371530557259,-0.8264687533368928,-0.3399470738161723,0.32946130686627173,-0.9474189311073171,-0.8881045364046146,-0.3379180727008665,0.35505950330130065,-0.9494704752657899,-0.8887644157156321,0.21514243253022136,-0.441850586222285,-0.011758892699367918,0.7096338460827285,-0.934904172966991,-0.3858639177199994,0.1656803675826446,0.7819955722905503,-0.9530986217786802,-0.5142275125439022,0.36561901267783736,0.7124023104010357,-0.8984713260364039,-0.7374782841360686,0.4038359626594934,0.6346376812093422,-0.8911459631244568,-0.7541543932105703,68
-0.6671636440259644,-0.4529655486139391,-0.3903909489321581,0.2581357753335276,-0.9008584464106452,-0.5686732844411191,-0.3857133050393442,0.5677527548509744,-0.9265741538761302,-0.5304060233698317,-0.3567151620102188,0.35120170318099153,-0.8516305337173555,-0.7295251274808467,-0.38215857014712196,0.15972787371829322,-0.8220530999563788,-0.762653447686668,0.14957726074947852,-0.08538100444517138,0.08235930799593039,0.19167860351621524,-0.5851171139300685,-0.06335302226931205,0.09178243016942988,0.09585916428167685,-0.5426286626154113,-0.17982135343717465,0.07007459948636496,-0.06646902644339048,-0.40808756131156754,-0.495166844973724,0.10829154946802122,-0.32327521171618145,-0.3294839348826898,-0.5548801355576094,49
-0.5965808537247512,-0.4897400058534611,-0.27723845685460047,0.36332662492775536,-0.9424303759472004,-0.629512572878447,-0.2738961416709299,0.6034863131839909,-0.9499643273403617,-0.6034487327022223,-0.14177875879562363,0.5282868776645373,-0.9124784987808504,-0.7766040887958193,-0.14570073896885993,0.44969669032136217,-0.9067364461211112,-0.7945926258220863,0.48177413110524236,-0.16054559226486176,0.31765480973417604,0.3829644186294583,-0.7514184504126706,-0.21757360366900214,0.24196210942854357,0.36092575725152476,-0.7090139455654823,-0.22749020343290904,0.3528800293506187,0.1815874952204315,-0.5797932028799381,-0.5429614447582389,0.29173290937996943,0.008028716536030212,-0.5407394954784821,-0.5855906774683262,48
-0.6027904833700193,-0.4864026136658709,-0.29704014296817305,0.43497053763627824,-0.950056191520002,-0.605001731379618,-0.3022042842958449,0.5885774236766477,-0.9478545388587007,-0.6009025025567625,-0.19055865172375863,0.5180139418285867,-0.9071677035980762,-0.7686322678358727,-0.1762114268628293,0.52387090708929,-0.9101718756968968,-0.7760531791244708,0.23262647833841954,-0.13037103747702317,0.1576538685521689,0.5837811473762047,-0.8010029745772991,-0.09943173793712368,0.13945851882311677,0.4667696073748395,-0.7496714222918375,-0.20184039679843424,0.1974644327585513,0.17361222135131782,-0.5891639625051011,-0.5584279489923704,0.19236883942766414,-0.15376647813320055,-0.4913374754710025,-0.6155641501340878,37
-0.6532954711515324,-0.46670871465065544,-0.3804901058753718,0.30038589976107044,-0.9138697472341171,-0.5744125932825073,-0.3489127196269547,0.4988374728496774,-0.9246444584434497,-0.5760365680381101,-0.34756893208619344,0.4248936904115055,-0.869412207750679,-0.7305072544463402,-0.35775001983194654,0.19118109190396892,-0.8351156862922451,-0.7689916220275571,0.13896194722307253,-0.0993198190226583,0.0517708927699585,0.23754285536094355,-0.615398158716588,-0.06703290370368242,0.06794438584258633,0.09736518396523564,-0.5561489397933981,-0.20311802610247065,0.036953242835596534,0.023437422886134263,-0.4397177671316824,-0.47890806593403534,0.06243120949003411,-0.21697438213403586,-0.3736675117521111,-0.5427214338646038,53
-0.6456369279223686,-0.6241497461980495,-0.4215078842534865,0.03544853267171444,-0.9331352474122878,-0.7821168356996421,-0.38854411930183574,0.47503493356800885,-0.9691600902651964,-0.7272068703063773,-0.4024463116303454,0.19532545366621057,-0.9093293384301466,-0.8639748217295451,-0.36690322620013727,0.3440084095461997,-0.9270982262859399,-0.8541986956732387,0.17205674821716177,-0.40370007428567956,-0.10823004841204875,0.5944351225701723,-0.9166241632366116,-0.42074313003165675,0.01311688389084642,0.44122003070120064,-0.8577479308006271,-0.49012218038917266,-0.07514981044392732,0.178605590138202,-0.749421903585882,-0.7372175149132977,-0.0827932004402584,0.33716759335314284,-0.7895876791538112,-0.718097239173073,22
-0.5806428043018967,-0.4839447666112092,-0.2574367707410279,0.4159754989760418,-0.9475030175694553,-0.6144667393296412,-0.24841881330850635,0.6140721091940036,-0.9506871203770215,-0.6033158295188665,-0.13110815721759406,0.6412339434021399,-0.9220005172963646,-0.7585625449253179,-0.14264967017946306,0.49399822222845224,-0.9078814722575639,-0.7827011212634656,0.40621807600552917,-0.11794390367004637,0.32706662980370593,0.38967895562710897,-0.7459438984336912,-0.19714881492295133,0.23242689169780628,0.4881254250559992,-0.7201606918163981,-0.11266645369744344,0.3375932493579563,0.1671919724347215,-0.5557399761432338,-0.5231587442420227,0.34523663935428783,-0.0016520473312457984,-0.5252796649882909,-0.5733186999142852,63
-0.8159877678575544,-0.8208303348694643,-0.6860018344847775,-0.01936205364111032,-0.9807518755742197,-0.9040744395410683,-0.692856652519672,0.1355696269084561,-0.9840368348532086,-0.8961530195031199,-0.6265289447689658,0.23555427182925226,-0.9742968190086652,-0.9476293258916281,-0.6292951420882731,0.2580963842128776,-0.9746849111544139,-0.9469665679691764,-0.3662020905923652,-0.6472650442521906,-0.40234942558485587,0.26116302678665493,-0.9303913975895497,-0.7405923359195354,-0.42550313172307275,0.3848715262892157,-0.9401078542071334,-0.7284392531292201,-0.26623456035220683,0.15221225260423,-0.8862454799522173,-0.895923014987496,-0.2611389670213192,0.16186655245656323,-0.8887438872436673,-0.8951115557209468,83
-0.5570462116498782,-0.5881658652528298,-0.24612152153327216,0.2013950559075095,-0.9515438703669101,-0.7534083249762358,-0.27248073453968413,0.39619664512372754,-0.9534349209096796,-0.7277679212073456,-0.14177875879562363,0.35476980090861154,-0.9290537980610352,-0.8550569336657279,-0.13502199820597072,0.3875562164512314,-0.9310697266946936,-0.8533868673083491,0.5179910831365098,-0.29847004780098985,0.1670656886216988,0.45871884450472966,-0.8408330977719383,-0.356941684901792,0.21812406510170024,0.8692965428709165,-0.8968205659970357,-0.20878352160650937,0.4318617259793742,0.312886662801918,-0.7514084631989119,-0.6846540664442382,0.3961925726631623,0.3007196266724492,-0.7471842117844951,-0.6841211940544402,46
-0.6232822611994038,-0.39111458012295,-0.3083553921759289,0.28338200539244496,-0.877078278338343,-0.5015606383332287,-0.2795577701959129,0.7953735393088575,-0.9365225695109899,-0.4282978188219667,-0.2804965793100077,0.37259087306299943,-0.8240166644408904,-0.6815188613545504,-0.2707945593341341,0.35485947187407874,-0.8266684829314881,-0.6977175955889989,0.36937669376682614,-0.012433181244648317,0.21177183395196542,0.07928324532808628,-0.4838681914881575,-0.008623030787584196,0.25388113159196535,0.28795888307912,-0.5453224725641826,0.03923601741989535,0.2942807060454129,-0.2518090326620749,-0.26820576641393423,-0.4514014618527089,0.2942807060454131,-0.4768738430993881,-0.22591081190926643,-0.5320354650797933,62
-0.6226612982348769,-0.6021199609173091,-0.34512995210113506,0.1811086232645749,-0.9496701568590881,-0.7513684226976006,-0.31918916987079393,0.49624970270786006,-0.9687544010413602,-0.7234701760314779,-0.24391165961390637,0.3850857546425366,-0.9344599060543858,-0.8542462592509993,-0.23570726825606936,0.4241347583595043,-0.9369240726875956,-0.8516157859041684,0.18954079402535995,-0.2949468570030034,-0.07058276813392939,0.45564068501657085,-0.812133942827815,-0.25767877562529007,-0.02264018259941869,0.6307330761464782,-0.8365462043406181,-0.23575624834188535,0.248420366067426,0.10431246178726328,-0.706081888454728,-0.7170010727289876,0.14905629611512072,0.09454605052560572,-0.6918400370832024,-0.7066220681579342,65
-0.8068803110444946,-0.654460775714197,-0.5544620624446167,-0.00484488140691941,-0.9395528493848189,-0.8083836390985119,-0.6164246674324015,0.11877136039235525,-0.9270977820949421,-0.7692709349187845,-0.4984817258326113,0.09696102300415932,-0.9150452338035192,-0.8967725585423715,-0.5286098720381744,0.18210488369597244,-0.9168815893518205,-0.8813883893024224,-0.35246462602878104,-0.5254119161695496,-0.2823487196983505,0.1995462307908038,-0.8653570766759542,-0.6403829634648999,-0.4016650873962295,0.6581540703668429,-0.9338196013503709,-0.46114967484244196,-0.11336676042558325,0.07142902654610217,-0.8056207078751296,-0.8364531039464124,-0.09298438710203327,0.08641202623260269,-0.817953180436863,-0.8430040004999622,49
-0.638185372348047,-0.6098235228171538,-0.4342375396122117,0.019198792983905033,-0.9248776118652887,-0.7718069742489535,-0.3630667909394122,0.47904621396036773,-0.9658259668663841,-0.7164107627565975,-0.33537395885415966,0.27149596102123197,-0.9191090329426388,-0.858375422099189,-0.3653776918054389,0.3340446321252242,-0.9211070936589115,-0.8474924105158074,0.16581244614280544,-0.39267880833362956,-0.09881822834251885,0.5710637450312954,-0.9077464515398971,-0.415368704085194,0.044106341515743,0.44894548386457966,-0.8632173805070034,-0.4994838562300866,-0.09807998043292088,0.11432810540640226,-0.7285560463190629,-0.7411061725954333,-0.07514981044392721,0.2707945223932464,-0.7645345265297442,-0.715718677487206,22
-0.6207984093412966,-0.4842495016200261,-0.29986895527011204,0.28653061551318837,-0.9290061041810008,-0.6363955135317774,-0.3248507983957769,0.6336133431211821,-0.9470146551990957,-0.5664001898395934,-0.18141242179973338,0.4398339219328977,-0.8984531742178323,-0.7791309810938636,-0.18689016762571853,0.40583992382657375,-0.8950458419575518,-0.7880622875819967,0.38436301874528156,-0.13122616025765477,0.28471343949082173,0.2390669711146869,-0.6836911095249938,-0.2219356059718277,0.2586487404573341,0.6535821984061307,-0.7708771573277089,-0.05555941693234956,0.30956748603807527,0.06720407810622242,-0.5026142317485179,-0.5161077241611627,0.27899392605275075,-0.13901950270997387,-0.4414282023962187,-0.5581809585307611,63
-0.4556222607771674,-0.42981698601038376,-0.14994190326734813,0.7599091125690633,-0.976569814820305,-0.5215794329824341,-0.13801705707133782,0.7408658193857498,-0.9573241787237786,-0.5676664004115469,-0.03812148632333656,0.751767615162851,-0.9263253988230067,-0.7348348880788476,0.014480372474478864,0.6663277075049969,-0.9223451046503048,-0.7594058108262411,0.8339527680989467,-0.03749297588998335,0.34118435990800067,0.9445058133861624,-0.856552571090308,0.15081871111404666,0.39214178868765726,0.34407746548044194,-0.6919256278243543,-0.21337677581586956,0.12612612612612706,-0.34691590273877326,-0.3300036394494611,-0.5661670076083771,0.4522440993029242,-0.23440010771913922,-0.4614439244270845,-0.6159124130587452,35
-0.5251701128041691,-0.4802398347963852,-0.27723845685460047,0.3599645137726062,-0.9386303110534145,-0.6199114077785098,-0.19180252805867637,0.49369812716492567,-0.9422908554712246,-0.650961155524669,-0.11738881233155607,0.549980859153395,-0.9173397126169182,-0.7794840403356189,-0.10603684470669994,0.5173607956525241,-0.9167768879315361,-0.7921864654425359,0.3056848126083902,-0.20618024072101737,0.3953023253077972,0.3821096433192164,-0.8113477718849842,-0.37131958893864236,0.07032819027527082,0.5758946596422285,-0.8029175103707434,-0.21245496177996848,0.1490562961151205,0.15035023827933358,-0.6373413828578607,-0.6236615246809303,0.1133871427989086,-0.41554639723522446,-0.45955639496309986,-0.7063584043633147,35
-0.5346915449269134,-0.5051726314035108,-0.24329270923133317,0.33320736644349314,-0.9432787605823449,-0.6549491677034185,-0.16915601395874436,0.4982328827539455,-0.9504998136220053,-0.6760716119819001,-0.1387300154876152,0.4059367062547947,-0.9057334876727667,-0.8027629002868777,-0.1106134478907953,0.42082929268262537,-0.9109948151673093,-0.8112536649461496,0.7839983515040951,-0.2101358087005598,0.2729486644039094,0.3988819030737092,-0.7818959714755285,-0.2729344126007446,0.3587685266300764,0.45261924176343116,-0.7909590139403633,-0.3310604744681437,0.37326240267416844,-0.030031557681060583,-0.5705165912103785,-0.631662809700872,0.4471485059720368,0.20124082567930524,-0.6517532456024313,-0.614939359625964,36
-0.59099218704401,-0.568603524096071,-0.34795876440307405,0.28559818638801193,-0.9562388437112858,-0.7119439135424853,-0.29512724863961615,0.5027615355670798,-0.9647586974563079,-0.7085110244549766,-0.24543603126791058,0.5195942438000856,-0.9379288296695679,-0.8230339769808627,-0.21282425233559243,0.41327043790426554,-0.9301305131992843,-0.8433917197407744,0.6291396600600547,-0.2561645455613456,0.27530161942129183,0.4252659931740599,-0.8217189171113742,-0.34773558602235943,0.2586487404573341,0.6628853295486996,-0.8469886237468978,-0.2646561817819797,0.3554278260160624,0.27604177065984303,-0.6999930843426825,-0.6380442118659269,0.37835799600505626,0.09535575826508924,-0.6685277508923695,-0.6791251717807332,31
-0.5990647055828585,-0.49598182054274353,-0.2786528630055699,0.3719485632470034,-0.9462751048188777,-0.6360035963911852,-0.29937347003335335,0.5367929528286903,-0.9430039486176774,-0.6162015276339108,-0.18141242179973338,0.5033718033709509,-0.9100777286448002,-0.7788978189333402,-0.1777369612575277,0.41697042912521365,-0.9037519380268111,-0.7989847517169151,0.4948871654613909,-0.15858963806819237,0.27530161942129183,0.36469169897762255,-0.7454941823059467,-0.22122465078224118,0.28248678478417744,0.36317231554283214,-0.7244970395581551,-0.26155156666048585,0.2968285027108568,0.16041086458656095,-0.5556070605442277,-0.5267313046843881,0.2993762993763007,-0.011691785828913281,-0.5234245024659687,-0.5771155749390207,66
-0.563048853640304,-0.5428923325633035,-0.24895033383521104,0.34267006380793363,-0.9573072120474697,-0.693091051252942,-0.2413417776522776,0.55632160582172,-0.9646430771986011,-0.686342563574026,-0.16311996195168266,0.6395550668820875,-0.9431939309170609,-0.8012766445185346,-0.18078803004692467,0.4690376723165042,-0.9270075208983217,-0.8229116666303153,0.7496546900951344,-0.18651371747118617,0.3153018547167936,0.5545478262808321,-0.8236273711354594,-0.21692993771133928,0.4565045083701347,0.6976261333443246,-0.8313811574226214,-0.19960581245149234,0.35797562268150607,0.23299580524305963,-0.6411427573792031,-0.5884467542591474,0.42931392931393075,0.27139775147850687,-0.6649020049694474,-0.5985988764579273,25
-0.5344845572720711,-0.5874667903054168,-0.2588511768919973,0.22937350101981924,-0.9558375109192273,-0.7501424934575335,-0.20171037797739655,0.3894669301248137,-0.9597989866552549,-0.7556757528482104,-0.18141242179973338,0.408095273805964,-0.9323142164911505,-0.8458056570523017,-0.15790501412644764,0.39631267850180274,-0.9321786173977927,-0.8525387217119924,0.288200766800192,-0.3074748422177158,0.14588909346525658,0.3407476360876702,-0.8354248436496026,-0.4596590255207954,0.11085286563090468,0.698394075096487,-0.889123284996616,-0.34553395034391865,0.11848273612979576,0.21395937127258735,-0.7199291132105266,-0.6882273903958711,0.12612612612612728,-0.05444652573298392,-0.6646422959184274,-0.7390887485527888,33
-0.5553903104111402,-0.6255237468199893,-0.3125986106288372,0.07114184860962514,-0.9405420013425797,-0.787204717467426,-0.24700340617726058,0.28985708948862476,-0.9533805916573647,-0.7792117853542135,-0.185985536761746,0.2524383588512713,-0.9272044358148117,-0.8770314570150501,-0.1624816173105431,0.2836078168124079,-0.9301148888883041,-0.8776755974366998,0.16081700448332015,-0.4559177291684873,0.009417702457074073,0.6553314023376491,-0.9406479100082945,-0.468621109559639,0.17998319417875064,0.6060087670968934,-0.9232578078354733,-0.5500140153121948,0.23058578940931973,0.469298383387587,-0.8651079921171243,-0.7711855209438914,0.17708205943500177,0.5134766012948575,-0.8649899813866606,-0.753559648139009,35
-0.6750291749099706,-0.563933246010622,-0.4002917919889444,0.48607874348130586,-0.9736420053051482,-0.645140160388014,-0.3758054551206239,0.4880825070837762,-0.9603070714815855,-0.6906095144004221,-0.2774478360019993,0.6117423631345775,-0.9421259416424782,-0.8023019709113836,-0.27842223130762633,0.5675387375112586,-0.9385001641028913,-0.811590984531442,0.042175265070547585,-0.21628608877655653,0.032947252630898705,0.7196982393921425,-0.8520424707595498,-0.0699580769164011,0.12038808336164197,0.3925714834292473,-0.772801514970524,-0.334509013987503,0.11083934613346469,0.1591261011380556,-0.632355381620887,-0.6143758244401014,0.09555256614080254,-0.07624451463797688,-0.5576204426206218,-0.6463116114194696,58
